grid,t_idx,k,out_lines,source
UK,17660,0,[],random
UK,28465,0,[],random
UK,13922,0,[],random
UK,15872,0,[],random
UK,25253,0,[],random
UK,23271,0,[],random
UK,31542,0,[],random
UK,33037,0,[],random
UK,10254,0,[],random
UK,19470,0,[],random
UK,10640,0,[],random
UK,13921,0,[],random
UK,5718,0,[],random
UK,34809,0,[],random
UK,25747,0,[],random
UK,20675,0,[],random
UK,21989,0,[],random
UK,21908,0,[],random
UK,7258,0,[],random
UK,29077,0,[],random
UK,1902,0,[],random
UK,15272,0,[],random
UK,7281,0,[],random
UK,21143,0,[],random
UK,294,0,[],random
UK,10348,0,[],random
UK,29559,0,[],random
UK,23787,0,[],random
UK,7689,0,[],random
UK,5543,0,[],random
UK,27619,0,[],random
UK,20523,0,[],random
UK,18300,0,[],random
UK,19853,0,[],random
UK,23836,0,[],random
UK,1191,0,[],random
UK,18138,0,[],random
UK,28397,0,[],random
UK,4763,0,[],random
UK,13517,0,[],random
UK,5438,0,[],random
UK,12176,0,[],random
UK,16254,0,[],random
UK,13348,0,[],random
UK,4344,0,[],random
UK,9023,0,[],random
UK,13457,0,[],random
UK,22245,0,[],random
UK,4013,0,[],random
UK,19150,0,[],random
UK,26309,0,[],random
UK,8213,0,[],random
UK,29575,0,[],random
UK,25885,0,[],random
UK,3173,0,[],random
UK,34549,0,[],random
UK,16654,0,[],random
UK,21705,0,[],random
UK,12056,0,[],random
UK,31748,0,[],random
UK,10606,0,[],random
UK,28097,0,[],random
UK,26204,0,[],random
UK,15591,0,[],random
UK,9387,0,[],random
UK,6068,0,[],random
UK,34014,0,[],random
UK,32955,0,[],random
UK,21813,0,[],random
UK,6626,0,[],random
UK,28754,0,[],random
UK,29675,0,[],random
UK,27373,0,[],random
UK,20681,0,[],random
UK,24293,0,[],random
UK,15958,0,[],random
UK,20802,0,[],random
UK,28040,0,[],random
UK,33840,0,[],random
UK,7359,0,[],random
UK,19708,0,[],random
UK,25914,0,[],random
UK,22911,0,[],random
UK,21395,0,[],random
UK,28952,0,[],random
UK,6562,0,[],random
UK,33776,0,[],random
UK,2127,0,[],random
UK,30655,0,[],random
UK,10553,0,[],random
UK,66,0,[],random
UK,6783,0,[],random
UK,26263,0,[],random
UK,32588,0,[],random
UK,20061,0,[],random
UK,21327,0,[],random
UK,32944,0,[],random
UK,5944,0,[],random
UK,24055,0,[],random
UK,33450,0,[],random
UK,3457,0,[],random
UK,27947,0,[],random
UK,33401,0,[],random
UK,34093,0,[],random
UK,32469,0,[],random
UK,18998,0,[],random
UK,1263,0,[],random
UK,28029,0,[],random
UK,24039,0,[],random
UK,7426,0,[],random
UK,21938,0,[],random
UK,8709,0,[],random
UK,4454,0,[],random
UK,11142,0,[],random
UK,29212,0,[],random
UK,11696,0,[],random
UK,5125,0,[],random
UK,30542,0,[],random
UK,22821,0,[],random
UK,9403,0,[],random
UK,15622,0,[],random
UK,1174,0,[],random
UK,9947,0,[],random
UK,29692,0,[],random
UK,31749,0,[],random
UK,26526,0,[],random
UK,4612,0,[],random
UK,19842,0,[],random
UK,24710,0,[],random
UK,29337,0,[],random
UK,29603,0,[],random
UK,33455,0,[],random
UK,10381,0,[],random
UK,7260,0,[],random
UK,32351,0,[],random
UK,22885,0,[],random
UK,3096,0,[],random
UK,25386,0,[],random
UK,30045,0,[],random
UK,17109,0,[],random
UK,25499,0,[],random
UK,13721,0,[],random
UK,4417,0,[],random
UK,19234,0,[],random
UK,17651,0,[],random
UK,29643,0,[],random
UK,8584,0,[],random
UK,4298,0,[],random
UK,31393,0,[],random
UK,3972,0,[],random
UK,2544,0,[],random
UK,17027,0,[],random
UK,12413,0,[],random
UK,4187,0,[],random
UK,28989,0,[],random
UK,33576,0,[],random
UK,26496,0,[],random
UK,10737,0,[],random
UK,25330,0,[],random
UK,15722,0,[],random
UK,7890,0,[],random
UK,32259,0,[],random
UK,27718,0,[],random
UK,22103,0,[],random
UK,6103,0,[],random
UK,3988,0,[],random
UK,5614,0,[],random
UK,18623,0,[],random
UK,10760,0,[],random
UK,7707,0,[],random
UK,2501,0,[],random
UK,31153,0,[],random
UK,18107,0,[],random
UK,16845,0,[],random
UK,29208,0,[],random
UK,7768,0,[],random
UK,27438,0,[],random
UK,32768,0,[],random
UK,27763,0,[],random
UK,18407,0,[],random
UK,21596,0,[],random
UK,21384,0,[],random
UK,11964,0,[],random
UK,15852,0,[],random
UK,26237,0,[],random
UK,30852,0,[],random
UK,3758,0,[],random
UK,32888,0,[],random
UK,18848,0,[],random
UK,26912,0,[],random
UK,21446,0,[],random
UK,6450,0,[],random
UK,9487,0,[],random
UK,30575,0,[],random
UK,6793,0,[],random
UK,1801,0,[],random
UK,17840,0,[],random
UK,18905,0,[],random
UK,31753,0,[],random
UK,21758,0,[],random
UK,8710,0,[],random
UK,15185,0,[],random
UK,34746,0,[],random
UK,6302,0,[],random
UK,20752,0,[],random
UK,25090,0,[],random
UK,29638,0,[],random
UK,18374,0,[],random
UK,27389,0,[],random
UK,21012,0,[],random
UK,21861,0,[],random
UK,4717,0,[],random
UK,10758,0,[],random
UK,9238,0,[],random
UK,19278,0,[],random
UK,1024,0,[],random
UK,23138,0,[],random
UK,20336,0,[],random
UK,19382,0,[],random
UK,15458,0,[],random
UK,866,0,[],random
UK,1380,0,[],random
UK,870,0,[],random
UK,10302,0,[],random
UK,22626,0,[],random
UK,9385,0,[],random
UK,28816,0,[],random
UK,25069,0,[],random
UK,19060,0,[],random
UK,27506,0,[],random
UK,7624,0,[],random
UK,18824,0,[],random
UK,4633,0,[],random
UK,30033,0,[],random
UK,18178,0,[],random
UK,14718,0,[],random
UK,12522,0,[],random
UK,8103,0,[],random
UK,29445,0,[],random
UK,15866,0,[],random
UK,23858,0,[],random
UK,14290,0,[],random
UK,28779,0,[],random
UK,5970,0,[],random
UK,4887,0,[],random
UK,11565,0,[],random
UK,9478,0,[],random
UK,28219,0,[],random
UK,16265,0,[],random
UK,23445,0,[],random
UK,25595,0,[],random
UK,17515,0,[],random
UK,24096,0,[],random
UK,19586,0,[],random
UK,8153,0,[],random
UK,23636,0,[],random
UK,13242,0,[],random
UK,29140,0,[],random
UK,20167,0,[],random
UK,30036,0,[],random
UK,16619,0,[],random
UK,29664,0,[],random
UK,16283,0,[],random
UK,17988,0,[],random
UK,2506,0,[],random
UK,30756,0,[],random
UK,17365,0,[],random
UK,22377,0,[],random
UK,25346,0,[],random
UK,34419,0,[],random
UK,21891,0,[],random
UK,28551,0,[],random
UK,16503,0,[],random
UK,16903,0,[],random
UK,23325,0,[],random
UK,29198,0,[],random
UK,8663,0,[],random
UK,1020,0,[],random
UK,6218,0,[],random
UK,23167,0,[],random
UK,33249,0,[],random
UK,29573,0,[],random
UK,23868,0,[],random
UK,7783,0,[],random
UK,14018,0,[],random
UK,21387,0,[],random
UK,580,0,[],random
UK,19176,0,[],random
UK,19137,0,[],random
UK,27217,0,[],random
UK,8268,0,[],random
UK,22442,0,[],random
UK,32051,0,[],random
UK,4781,0,[],random
UK,29049,0,[],random
UK,7291,0,[],random
UK,10661,0,[],random
UK,22467,0,[],random
UK,30134,0,[],random
UK,4101,0,[],random
UK,17222,0,[],random
UK,28930,0,[],random
UK,19044,0,[],random
UK,13479,0,[],random
UK,3500,0,[],random
UK,17227,0,[],random
UK,12680,0,[],random
UK,106,0,[],random
UK,30156,0,[],random
UK,6950,0,[],random
UK,6452,0,[],random
UK,2713,0,[],random
UK,25787,0,[],random
UK,31889,0,[],random
UK,18142,0,[],random
UK,265,0,[],random
UK,14214,0,[],random
UK,33363,0,[],random
UK,11598,0,[],random
UK,16977,0,[],random
UK,22685,0,[],random
UK,16352,0,[],random
UK,18553,0,[],random
UK,26673,0,[],random
UK,18724,0,[],random
UK,30299,0,[],random
UK,5686,0,[],random
UK,31474,0,[],random
UK,3579,0,[],random
UK,522,0,[],random
UK,6488,0,[],random
UK,2180,0,[],random
UK,13737,0,[],random
UK,5484,0,[],random
UK,17965,0,[],random
UK,3004,0,[],random
UK,10418,0,[],random
UK,24695,0,[],random
UK,15986,0,[],random
UK,31648,0,[],random
UK,12012,0,[],random
UK,14742,0,[],random
UK,12217,0,[],random
UK,10747,0,[],random
UK,29444,0,[],random
UK,21299,0,[],random
UK,28412,0,[],random
UK,33439,0,[],random
UK,12195,0,[],random
UK,26776,0,[],random
UK,25860,0,[],random
UK,3349,0,[],random
UK,34506,0,[],random
UK,27699,0,[],random
UK,393,0,[],random
UK,288,0,[],random
UK,7142,0,[],random
UK,17182,0,[],random
UK,1696,0,[],random
UK,15249,0,[],random
UK,16734,0,[],random
UK,32517,0,[],random
UK,27508,0,[],random
UK,5978,0,[],random
UK,17822,0,[],random
UK,6109,0,[],random
UK,15352,0,[],random
UK,14013,0,[],random
UK,8434,0,[],random
UK,7235,0,[],random
UK,19926,0,[],random
UK,31902,0,[],random
UK,26382,0,[],random
UK,14669,0,[],random
UK,14906,0,[],random
UK,24199,0,[],random
UK,18620,0,[],random
UK,27040,0,[],random
UK,19905,0,[],random
UK,28888,0,[],random
UK,5197,0,[],random
UK,23336,0,[],random
UK,10173,0,[],random
UK,4272,0,[],random
UK,28370,0,[],random
UK,18234,0,[],random
UK,12892,0,[],random
UK,5088,0,[],random
UK,3180,0,[],random
UK,24541,0,[],random
UK,2440,0,[],random
UK,20304,0,[],random
UK,28411,0,[],random
UK,27012,0,[],random
UK,18332,0,[],random
UK,17543,0,[],random
UK,1477,0,[],random
UK,18264,0,[],random
UK,28782,0,[],random
UK,3517,0,[],random
UK,24964,0,[],random
UK,31862,0,[],random
UK,27105,0,[],random
UK,1805,0,[],random
UK,10494,0,[],random
UK,30546,0,[],random
UK,5456,0,[],random
UK,25843,0,[],random
UK,12516,0,[],random
UK,11965,0,[],random
UK,20069,0,[],random
UK,25542,0,[],random
UK,17581,0,[],random
UK,11442,0,[],random
UK,16961,0,[],random
UK,25996,0,[],random
UK,31076,0,[],random
UK,24068,0,[],random
UK,5236,0,[],random
UK,13941,0,[],random
UK,23021,0,[],random
UK,3773,0,[],random
UK,29161,0,[],random
UK,30410,0,[],random
UK,1650,0,[],random
UK,23687,0,[],random
UK,18309,0,[],random
UK,21933,0,[],random
UK,7192,0,[],random
UK,13514,0,[],random
UK,30589,0,[],random
UK,28613,0,[],random
UK,18555,0,[],random
UK,29762,0,[],random
UK,2768,0,[],random
UK,9599,0,[],random
UK,8956,0,[],random
UK,19307,0,[],random
UK,16969,0,[],random
UK,28341,0,[],random
UK,18011,0,[],random
UK,25936,0,[],random
UK,18489,0,[],random
UK,26205,0,[],random
UK,34266,0,[],random
UK,14683,0,[],random
UK,10723,0,[],random
UK,9896,0,[],random
UK,24833,0,[],random
UK,22472,0,[],random
UK,11428,0,[],random
UK,6183,0,[],random
UK,29848,0,[],random
UK,28740,0,[],random
UK,27157,0,[],random
UK,1209,0,[],random
UK,25198,0,[],random
UK,15742,0,[],random
UK,33710,0,[],random
UK,24953,0,[],random
UK,3461,0,[],random
UK,22664,0,[],random
UK,22038,0,[],random
UK,3003,0,[],random
UK,29899,0,[],random
UK,17634,0,[],random
UK,17918,0,[],random
UK,11311,0,[],random
UK,23262,0,[],random
UK,25034,0,[],random
