grid,t_idx,k,out_lines,source
IEEE118,8098,1,[82],random
IEEE118,128,0,[],random
IEEE118,3638,2,"[138, 152]",random
IEEE118,6248,0,[],random
IEEE118,1949,1,[159],random
IEEE118,3685,0,[],random
IEEE118,25282,1,[15],random
IEEE118,1753,0,[],random
IEEE118,13846,2,"[4, 115]",random
IEEE118,20870,1,[160],random
IEEE118,11662,1,[79],random
IEEE118,8481,2,"[75, 133]",random
IEEE118,5394,0,[],random
IEEE118,5671,1,[59],random
IEEE118,1059,2,"[41, 174]",random
IEEE118,8841,0,[],random
IEEE118,18271,1,[111],random
IEEE118,27346,0,[],random
IEEE118,18446,1,[82],random
IEEE118,3409,0,[],random
IEEE118,11420,0,[],random
IEEE118,1388,0,[],random
IEEE118,8849,0,[],random
IEEE118,7238,2,"[58, 134]",random
IEEE118,17581,1,[103],random
IEEE118,9976,2,"[16, 91]",random
IEEE118,26642,1,[2],random
IEEE118,10618,0,[],random
IEEE118,25466,1,[34],random
IEEE118,19899,2,"[51, 56]",random
IEEE118,9349,2,"[18, 133]",random
IEEE118,4462,0,[],random
IEEE118,7561,0,[],random
IEEE118,23239,0,[],random
IEEE118,16919,1,[161],random
IEEE118,8667,0,[],random
IEEE118,26398,0,[],random
IEEE118,23559,0,[],random
IEEE118,10124,1,[136],random
IEEE118,23371,1,[12],random
IEEE118,7345,1,[27],random
IEEE118,1377,2,"[130, 150]",random
IEEE118,4264,1,[174],random
IEEE118,9924,0,[],random
IEEE118,10567,1,[113],random
IEEE118,1794,1,[155],random
IEEE118,17191,0,[],random
IEEE118,10861,2,"[51, 91]",random
IEEE118,23717,1,[23],random
IEEE118,10037,1,[60],random
IEEE118,3476,2,"[18, 158]",random
IEEE118,6108,1,[20],random
IEEE118,12206,1,[38],random
IEEE118,11608,0,[],random
IEEE118,2662,1,[40],random
IEEE118,23454,2,"[23, 67]",random
IEEE118,9811,2,"[63, 115]",random
IEEE118,3332,0,[],random
IEEE118,10969,2,"[88, 140]",random
IEEE118,3450,0,[],random
IEEE118,10791,0,[],random
IEEE118,2943,0,[],random
IEEE118,11494,0,[],random
IEEE118,9523,0,[],random
IEEE118,8429,0,[],random
IEEE118,14833,0,[],random
IEEE118,17188,1,[39],random
IEEE118,26640,1,[70],random
IEEE118,8907,1,[100],random
IEEE118,25760,0,[],random
IEEE118,4775,2,"[61, 98]",random
IEEE118,17204,0,[],random
IEEE118,1934,1,[55],random
IEEE118,13357,1,[159],random
IEEE118,13186,1,[47],random
IEEE118,10429,1,[63],random
IEEE118,11417,2,"[19, 50]",random
IEEE118,10655,1,[30],random
IEEE118,27173,1,[136],random
IEEE118,9146,0,[],random
IEEE118,27544,0,[],random
IEEE118,4181,2,"[15, 62]",random
IEEE118,27228,1,[22],random
IEEE118,9840,1,[114],random
IEEE118,204,0,[],random
IEEE118,4818,1,[155],random
IEEE118,11452,1,[94],random
IEEE118,12104,0,[],random
IEEE118,22809,0,[],random
IEEE118,2130,1,[154],random
IEEE118,24146,1,[158],random
IEEE118,3187,1,[36],random
IEEE118,21420,2,"[11, 57]",random
IEEE118,16927,1,[68],random
IEEE118,10848,2,"[42, 114]",random
IEEE118,7808,0,[],random
IEEE118,9705,0,[],random
IEEE118,19802,1,[21],random
IEEE118,4993,0,[],random
IEEE118,9567,2,"[116, 140]",random
IEEE118,7699,0,[],random
IEEE118,14632,2,"[93, 160]",random
IEEE118,7844,0,[],random
IEEE118,2334,1,[41],random
IEEE118,14179,2,"[37, 131]",random
IEEE118,24242,1,[35],random
IEEE118,5285,0,[],random
IEEE118,2911,2,"[25, 154]",random
IEEE118,4006,0,[],random
IEEE118,23249,1,[9],random
IEEE118,1321,1,[148],random
IEEE118,13676,0,[],random
IEEE118,23464,0,[],random
IEEE118,4551,2,"[9, 42]",random
IEEE118,390,0,[],random
IEEE118,101,1,[8],random
IEEE118,13266,1,[138],random
IEEE118,16344,2,"[78, 85]",random
IEEE118,4120,0,[],random
IEEE118,8873,0,[],random
IEEE118,3687,1,[27],random
IEEE118,10210,0,[],random
IEEE118,4234,2,"[76, 143]",random
IEEE118,27249,2,"[128, 170]",random
IEEE118,12773,1,[93],random
IEEE118,4272,1,[26],random
IEEE118,7619,0,[],random
IEEE118,167,1,[92],random
IEEE118,5263,0,[],random
IEEE118,17120,2,"[103, 163]",random
IEEE118,12316,0,[],random
IEEE118,1691,1,[75],random
IEEE118,27726,1,[169],random
IEEE118,20933,1,[139],random
IEEE118,10413,0,[],random
IEEE118,13278,1,[168],random
IEEE118,19886,2,"[3, 27]",random
IEEE118,10677,1,[19],random
IEEE118,2011,0,[],random
IEEE118,14542,1,[160],random
IEEE118,7033,1,[40],random
IEEE118,4918,1,[86],random
IEEE118,24216,1,[160],random
IEEE118,18162,2,"[67, 127]",random
IEEE118,6448,0,[],random
IEEE118,16256,0,[],random
IEEE118,22505,0,[],random
IEEE118,8736,0,[],random
IEEE118,22792,2,"[47, 157]",random
IEEE118,11930,0,[],random
IEEE118,11042,1,[101],random
IEEE118,9487,0,[],random
IEEE118,24718,0,[],random
IEEE118,7589,1,[101],random
IEEE118,4323,1,[87],random
IEEE118,12894,0,[],random
IEEE118,5801,0,[],random
IEEE118,13795,0,[],random
IEEE118,3897,1,[78],random
IEEE118,9907,0,[],random
IEEE118,19701,1,[79],random
IEEE118,6913,0,[],random
IEEE118,8316,1,[116],random
IEEE118,7311,1,[87],random
IEEE118,10550,0,[],random
IEEE118,24809,1,[168],random
IEEE118,15950,1,[81],random
IEEE118,16328,2,"[51, 100]",random
IEEE118,25170,2,"[3, 55]",random
IEEE118,26520,0,[],random
IEEE118,10522,2,"[86, 136]",random
IEEE118,2041,2,"[88, 140]",random
IEEE118,11617,0,[],random
IEEE118,25946,0,[],random
IEEE118,16833,1,[44],random
IEEE118,24,1,[141],random
IEEE118,4930,0,[],random
IEEE118,12354,1,[106],random
IEEE118,5480,1,[43],random
IEEE118,212,1,[140],random
IEEE118,22584,1,[56],random
IEEE118,5808,2,"[53, 94]",random
IEEE118,12392,1,[53],random
IEEE118,5993,0,[],random
IEEE118,6280,1,[154],random
IEEE118,896,1,[86],random
IEEE118,7258,1,[51],random
IEEE118,11696,2,"[31, 167]",random
IEEE118,4163,2,"[20, 76]",random
IEEE118,9914,0,[],random
IEEE118,7675,0,[],random
IEEE118,6537,0,[],random
IEEE118,24891,0,[],random
IEEE118,17473,1,[21],random
IEEE118,20564,1,[18],random
IEEE118,27537,0,[],random
IEEE118,6243,2,"[34, 115]",random
IEEE118,6782,1,[12],random
IEEE118,19982,0,[],random
IEEE118,6691,0,[],random
IEEE118,10727,0,[],random
IEEE118,13540,0,[],random
IEEE118,7951,1,[159],random
IEEE118,27734,2,"[61, 162]",random
IEEE118,7578,0,[],random
IEEE118,19710,2,"[15, 20]",random
IEEE118,23832,0,[],random
IEEE118,4770,1,[19],random
IEEE118,25157,0,[],random
IEEE118,15777,1,[9],random
IEEE118,15957,1,[14],random
IEEE118,12985,1,[38],random
IEEE118,9915,0,[],random
IEEE118,3744,2,"[12, 169]",random
IEEE118,6283,0,[],random
IEEE118,9925,1,[81],random
IEEE118,22188,0,[],random
IEEE118,12060,2,"[13, 125]",random
IEEE118,8192,0,[],random
IEEE118,7325,1,[128],random
IEEE118,23713,1,[88],random
IEEE118,14268,1,[146],random
IEEE118,7956,2,"[45, 94]",random
IEEE118,23883,2,"[41, 140]",random
IEEE118,2025,0,[],random
IEEE118,7553,0,[],random
IEEE118,14508,2,"[57, 150]",random
IEEE118,11566,0,[],random
IEEE118,13477,0,[],random
IEEE118,10801,2,"[9, 25]",random
IEEE118,156,2,"[17, 53]",random
IEEE118,11653,2,"[60, 132]",random
IEEE118,11019,2,"[122, 135]",random
IEEE118,7529,0,[],random
IEEE118,14897,2,"[52, 101]",random
IEEE118,13902,2,"[36, 115]",random
IEEE118,21612,1,[43],random
IEEE118,24076,1,[139],random
IEEE118,23872,0,[],random
IEEE118,14289,2,"[127, 145]",random
IEEE118,3670,1,[8],random
IEEE118,21337,2,"[1, 161]",random
IEEE118,23173,2,"[20, 21]",random
IEEE118,27208,0,[],random
IEEE118,11290,2,"[36, 116]",random
IEEE118,12797,0,[],random
IEEE118,5217,0,[],random
IEEE118,5047,1,[87],random
IEEE118,7502,0,[],random
IEEE118,16173,0,[],random
IEEE118,13594,0,[],random
IEEE118,17500,0,[],random
IEEE118,5739,1,[73],random
IEEE118,9529,0,[],random
IEEE118,24145,2,"[33, 105]",random
IEEE118,27243,1,[25],random
IEEE118,6029,1,[115],random
IEEE118,4113,2,"[8, 150]",random
IEEE118,20794,2,"[10, 125]",random
IEEE118,24586,2,"[44, 72]",random
IEEE118,27118,0,[],random
IEEE118,2410,0,[],random
IEEE118,5351,1,[43],random
IEEE118,17780,1,[27],random
IEEE118,7884,0,[],random
IEEE118,27577,0,[],random
IEEE118,2036,2,"[59, 126]",random
IEEE118,24098,2,"[127, 148]",random
IEEE118,22573,2,"[43, 51]",random
IEEE118,10122,1,[128],random
IEEE118,14065,1,[26],random
IEEE118,4389,1,[105],random
IEEE118,26543,1,[92],random
IEEE118,8553,1,[120],random
IEEE118,15002,2,"[149, 160]",random
IEEE118,1814,0,[],random
IEEE118,9601,2,"[12, 73]",random
IEEE118,14431,0,[],random
IEEE118,14098,0,[],random
IEEE118,8795,0,[],random
IEEE118,13523,0,[],random
IEEE118,12821,2,"[4, 92]",random
IEEE118,17793,2,"[2, 42]",random
IEEE118,12789,2,"[59, 159]",random
IEEE118,5817,1,[71],random
IEEE118,7078,0,[],random
IEEE118,4263,0,[],random
IEEE118,3242,1,[40],random
IEEE118,8536,2,"[58, 158]",random
IEEE118,8569,1,[90],random
IEEE118,10809,2,"[135, 149]",random
IEEE118,3978,2,"[136, 149]",random
IEEE118,22588,1,[54],random
IEEE118,14633,1,[19],random
IEEE118,15472,0,[],random
IEEE118,4424,1,[153],random
IEEE118,6838,2,"[33, 99]",random
IEEE118,23157,2,"[132, 149]",random
IEEE118,10679,0,[],random
IEEE118,4946,0,[],random
IEEE118,22659,0,[],random
IEEE118,16988,0,[],random
IEEE118,10733,0,[],random
IEEE118,4679,1,[136],random
IEEE118,20287,1,[65],random
IEEE118,5027,2,"[84, 118]",random
IEEE118,9628,1,[113],random
IEEE118,6228,2,"[114, 128]",random
IEEE118,15267,2,"[32, 164]",random
IEEE118,12732,2,"[36, 57]",random
IEEE118,6707,2,"[93, 143]",random
IEEE118,2722,0,[],random
IEEE118,26048,0,[],random
IEEE118,3497,0,[],random
IEEE118,3677,2,"[56, 72]",random
IEEE118,23540,1,[64],random
IEEE118,7392,0,[],random
IEEE118,5503,0,[],random
IEEE118,2058,1,[66],random
IEEE118,13753,1,[107],random
IEEE118,1331,1,[84],random
IEEE118,16325,1,[70],random
IEEE118,1833,2,"[129, 135]",random
IEEE118,6326,0,[],random
IEEE118,18164,1,[74],random
IEEE118,169,2,"[72, 174]",random
IEEE118,4940,2,"[87, 163]",random
IEEE118,13422,2,"[59, 147]",random
IEEE118,1528,0,[],random
IEEE118,23576,2,"[21, 119]",random
IEEE118,14786,0,[],random
IEEE118,10947,0,[],random
IEEE118,7892,2,"[68, 97]",random
IEEE118,13802,2,"[109, 142]",random
IEEE118,18649,0,[],random
IEEE118,17287,2,"[0, 82]",random
IEEE118,5953,1,[109],random
IEEE118,6835,0,[],random
IEEE118,6479,1,[16],random
IEEE118,11455,1,[85],random
IEEE118,12377,0,[],random
IEEE118,8764,0,[],random
IEEE118,7863,2,"[35, 106]",random
IEEE118,301,1,[118],random
IEEE118,5320,0,[],random
IEEE118,27104,2,"[16, 116]",random
IEEE118,3970,2,"[68, 92]",random
IEEE118,1285,1,[38],random
IEEE118,8274,1,[125],random
IEEE118,7291,1,[98],random
IEEE118,13499,0,[],random
IEEE118,7814,0,[],random
IEEE118,17389,2,"[132, 145]",random
IEEE118,9834,0,[],random
IEEE118,16359,1,[33],random
IEEE118,3383,0,[],random
IEEE118,27371,0,[],random
IEEE118,4931,1,[162],random
IEEE118,5825,0,[],random
IEEE118,5604,1,[169],random
IEEE118,9514,1,[63],random
IEEE118,17201,2,"[111, 150]",random
IEEE118,20652,0,[],random
IEEE118,7492,1,[11],random
IEEE118,8972,1,[149],random
IEEE118,7818,0,[],random
IEEE118,16430,1,[19],random
IEEE118,3924,1,[161],random
IEEE118,26060,0,[],random
IEEE118,205,1,[97],random
IEEE118,8479,2,"[20, 79]",random
IEEE118,11430,1,[168],random
IEEE118,27484,0,[],random
IEEE118,19696,2,"[35, 113]",random
IEEE118,3972,0,[],random
IEEE118,4042,0,[],random
IEEE118,24621,1,[79],random
IEEE118,19216,2,"[153, 167]",random
IEEE118,9813,2,"[86, 145]",random
IEEE118,5925,0,[],random
IEEE118,13889,2,"[9, 20]",random
IEEE118,20110,0,[],random
IEEE118,14169,2,"[125, 154]",random
IEEE118,3947,1,[130],random
IEEE118,20680,1,[79],random
IEEE118,15362,1,[168],random
IEEE118,2234,0,[],random
IEEE118,11898,1,[100],random
IEEE118,17582,0,[],random
IEEE118,11195,0,[],random
IEEE118,18846,1,[1],random
IEEE118,4109,1,[77],random
IEEE118,6760,2,"[26, 147]",random
IEEE118,21733,1,[168],random
IEEE118,23836,0,[],random
IEEE118,1921,0,[],random
IEEE118,13689,1,[17],random
IEEE118,4086,1,[158],random
IEEE118,21235,0,[],random
IEEE118,13275,0,[],random
IEEE118,24974,0,[],random
IEEE118,26903,0,[],random
IEEE118,5252,2,"[61, 158]",random
IEEE118,5601,0,[],random
IEEE118,13529,2,"[31, 147]",random
IEEE118,1700,1,[79],random
IEEE118,5396,0,[],random
IEEE118,6022,1,[43],random
IEEE118,5246,1,[152],random
IEEE118,23939,2,"[29, 139]",random
IEEE118,20573,0,[],random
IEEE118,2602,2,"[79, 93]",random
IEEE118,13638,1,[129],random
IEEE118,4746,0,[],random
IEEE118,9768,0,[],random
IEEE118,14094,2,"[55, 150]",random
IEEE118,11210,1,[51],random
IEEE118,16922,1,[64],random
IEEE118,3263,0,[],random
IEEE118,12600,2,"[24, 138]",random
IEEE118,9085,2,"[47, 145]",random
IEEE118,8423,2,"[136, 159]",random
IEEE118,12482,1,[139],random
IEEE118,13826,2,"[65, 94]",random
IEEE118,5822,2,"[92, 153]",random
IEEE118,7305,1,[63],random
IEEE118,6043,1,[142],random
IEEE118,6396,2,"[11, 19]",random
IEEE118,13166,2,"[25, 144]",random
IEEE118,391,2,"[120, 151]",random
IEEE118,25955,1,[128],random
IEEE118,2937,0,[],random
IEEE118,1928,2,"[97, 137]",random
IEEE118,26599,0,[],random
IEEE118,3403,2,"[78, 135]",random
IEEE118,12084,2,"[58, 128]",random
IEEE118,15492,0,[],random
IEEE118,5487,1,[169],random
IEEE118,7889,0,[],random
IEEE118,1024,0,[],random
IEEE118,25452,2,"[13, 52]",random
IEEE118,10688,0,[],random
IEEE118,2509,2,"[27, 115]",random
IEEE118,6455,0,[],random
IEEE118,7458,2,"[59, 171]",random
IEEE118,9910,2,"[73, 118]",random
IEEE118,8604,1,[20],random
IEEE118,4333,2,"[83, 135]",random
IEEE118,24519,1,[78],random
IEEE118,7204,0,[],random
IEEE118,1803,0,[],random
IEEE118,5494,0,[],random
IEEE118,24174,2,"[18, 25]",random
IEEE118,14997,1,[71],random
IEEE118,17785,2,"[53, 153]",random
IEEE118,21921,0,[],random
IEEE118,7403,0,[],random
IEEE118,1625,1,[169],random
IEEE118,9392,2,"[71, 167]",random
IEEE118,19031,2,"[71, 115]",random
IEEE118,9231,2,"[55, 158]",random
IEEE118,1825,0,[],random
IEEE118,24421,2,"[55, 75]",random
IEEE118,23427,1,[56],random
IEEE118,9578,0,[],random
IEEE118,11635,1,[150],random
IEEE118,27623,1,[103],random
IEEE118,5700,0,[],random
IEEE118,14043,1,[134],random
IEEE118,15974,1,[129],random
IEEE118,1159,0,[],random
IEEE118,5429,2,"[82, 119]",random
IEEE118,23515,1,[23],random
IEEE118,5995,1,[155],random
IEEE118,11150,0,[],random
IEEE118,11807,2,"[10, 32]",random
IEEE118,21431,1,[12],random
IEEE118,13559,0,[],random
IEEE118,4835,0,[],random
IEEE118,26691,0,[],random
IEEE118,6206,0,[],random
IEEE118,8242,1,[94],random
IEEE118,8165,2,"[20, 78]",random
IEEE118,26708,1,[80],random
IEEE118,5,0,[],random
IEEE118,8084,0,[],random
IEEE118,21516,0,[],random
IEEE118,12352,1,[73],random
IEEE118,7638,0,[],random
IEEE118,27123,2,"[18, 65]",random
IEEE118,26997,0,[],random
IEEE118,5664,2,"[30, 143]",random
IEEE118,2695,2,"[94, 101]",random
IEEE118,10726,0,[],random
IEEE118,21707,1,[120],random
IEEE118,1338,2,"[30, 98]",random
IEEE118,6496,1,[29],random
IEEE118,6299,2,"[10, 19]",random
IEEE118,12762,1,[67],random
IEEE118,5084,0,[],random
IEEE118,16353,2,"[25, 51]",random
IEEE118,18453,1,[136],random
IEEE118,27760,1,[68],random
IEEE118,19410,1,[121],random
IEEE118,8259,1,[128],random
IEEE118,206,2,"[66, 134]",random
IEEE118,23160,0,[],random
IEEE118,13249,2,"[81, 173]",random
IEEE118,26984,1,[122],random
IEEE118,4083,1,[8],random
IEEE118,11227,1,[85],random
IEEE118,9117,1,[69],random
IEEE118,5376,2,"[20, 102]",random
IEEE118,13639,1,[52],random
IEEE118,9221,0,[],random
IEEE118,1967,1,[109],random
IEEE118,11560,1,[29],random
IEEE118,8894,1,[135],random
IEEE118,9370,1,[46],random
IEEE118,26353,0,[],random
IEEE118,25861,2,"[0, 120]",random
IEEE118,19124,1,[161],random
IEEE118,6030,0,[],random
IEEE118,5181,1,[86],random
IEEE118,11078,2,"[69, 154]",random
IEEE118,12179,0,[],random
IEEE118,20581,2,"[65, 69]",random
IEEE118,27825,2,"[34, 74]",random
IEEE118,9233,1,[169],random
IEEE118,23385,1,[111],random
IEEE118,13641,1,[137],random
IEEE118,5959,2,"[132, 151]",random
IEEE118,27193,1,[126],random
IEEE118,16434,2,"[71, 148]",random
IEEE118,20369,2,"[18, 34]",random
IEEE118,22698,0,[],random
IEEE118,7636,2,"[23, 108]",random
IEEE118,8342,2,"[18, 65]",random
IEEE118,24692,2,"[16, 135]",random
IEEE118,11887,1,[25],random
IEEE118,8766,1,[76],random
IEEE118,4790,0,[],random
IEEE118,5833,0,[],random
IEEE118,8332,0,[],random
IEEE118,2337,1,[147],random
IEEE118,26839,0,[],random
IEEE118,4157,0,[],random
IEEE118,13880,1,[36],random
IEEE118,8051,0,[],random
IEEE118,10631,0,[],random
IEEE118,1031,2,"[15, 163]",random
IEEE118,4977,2,"[5, 71]",random
IEEE118,27233,2,"[69, 93]",random
IEEE118,24248,1,[129],random
IEEE118,25285,2,"[78, 126]",random
IEEE118,23485,2,"[3, 70]",random
IEEE118,3186,0,[],random
IEEE118,21829,2,"[57, 128]",random
IEEE118,16260,0,[],random
IEEE118,9939,2,"[5, 77]",random
IEEE118,1975,1,[75],random
IEEE118,223,0,[],random
IEEE118,14355,0,[],random
IEEE118,8780,2,"[13, 66]",random
IEEE118,9695,0,[],random
IEEE118,8899,0,[],random
IEEE118,24064,2,"[17, 135]",random
IEEE118,27216,2,"[47, 73]",random
IEEE118,10993,0,[],random
IEEE118,24426,2,"[140, 168]",random
IEEE118,7420,2,"[27, 113]",random
IEEE118,16620,0,[],random
IEEE118,24608,0,[],random
IEEE118,14127,2,"[21, 32]",random
IEEE118,12086,0,[],random
IEEE118,3484,2,"[11, 44]",random
IEEE118,22862,0,[],random
IEEE118,4572,2,"[48, 95]",random
IEEE118,9520,1,[141],random
IEEE118,9677,0,[],random
IEEE118,10132,1,[147],random
IEEE118,4599,1,[46],random
IEEE118,8657,1,[116],random
IEEE118,2606,0,[],random
IEEE118,8533,0,[],random
IEEE118,5318,1,[75],random
IEEE118,21257,1,[71],random
IEEE118,11485,1,[139],random
IEEE118,1485,1,[61],random
IEEE118,9777,1,[63],random
IEEE118,16142,2,"[33, 114]",random
IEEE118,26981,1,[168],random
IEEE118,25281,0,[],random
IEEE118,6601,1,[40],random
IEEE118,5578,0,[],random
IEEE118,8608,2,"[138, 140]",random
IEEE118,27078,1,[133],random
IEEE118,4704,2,"[163, 174]",random
IEEE118,2233,0,[],random
IEEE118,16879,1,[161],random
IEEE118,24679,0,[],random
IEEE118,18823,1,[161],random
IEEE118,5826,1,[44],random
IEEE118,18936,1,[23],random
IEEE118,3691,2,"[62, 105]",random
IEEE118,24910,1,[10],random
IEEE118,11056,2,"[18, 83]",random
IEEE118,3048,2,"[17, 82]",random
IEEE118,16820,2,"[115, 125]",random
IEEE118,23938,2,"[29, 149]",random
IEEE118,3398,0,[],random
IEEE118,13570,2,"[30, 53]",random
IEEE118,9597,1,[151],random
IEEE118,5545,1,[46],random
IEEE118,8958,2,"[82, 171]",random
IEEE118,12618,0,[],random
IEEE118,4690,0,[],random
IEEE118,10881,0,[],random
IEEE118,13864,1,[73],random
IEEE118,23989,1,[106],random
IEEE118,24116,0,[],random
IEEE118,5142,1,[153],random
IEEE118,10063,0,[],random
IEEE118,13637,1,[57],random
IEEE118,24675,2,"[0, 16]",random
IEEE118,26287,0,[],random
IEEE118,12110,2,"[23, 31]",random
IEEE118,3197,1,[23],random
IEEE118,14404,1,[133],random
IEEE118,4112,0,[],random
IEEE118,2181,2,"[51, 55]",random
IEEE118,9921,2,"[135, 167]",random
IEEE118,10975,1,[136],random
IEEE118,14594,1,[146],random
IEEE118,2071,1,[37],random
IEEE118,7408,0,[],random
IEEE118,6411,1,[68],random
IEEE118,12096,0,[],random
IEEE118,21445,2,"[18, 37]",random
IEEE118,2100,0,[],random
IEEE118,19806,0,[],random
IEEE118,20831,1,[98],random
IEEE118,24584,2,"[48, 67]",random
IEEE118,9137,0,[],random
IEEE118,1490,0,[],random
IEEE118,7822,2,"[5, 44]",random
IEEE118,9564,1,[50],random
IEEE118,13948,2,"[8, 142]",random
IEEE118,5713,1,[115],random
IEEE118,13174,1,[147],random
IEEE118,12108,2,"[121, 138]",random
IEEE118,6376,1,[97],random
IEEE118,3075,1,[111],random
IEEE118,24441,0,[],random
IEEE118,16989,2,"[69, 118]",random
IEEE118,14143,2,"[87, 148]",random
IEEE118,22661,1,[59],random
IEEE118,5629,0,[],random
IEEE118,23852,1,[85],random
IEEE118,7599,2,"[34, 95]",random
IEEE118,27516,0,[],random
IEEE118,15759,2,"[30, 97]",random
IEEE118,9110,2,"[2, 3]",random
IEEE118,12388,2,"[10, 173]",random
IEEE118,2416,1,[59],random
IEEE118,20962,1,[59],random
IEEE118,24191,1,[53],random
IEEE118,4997,2,"[80, 97]",random
IEEE118,12601,2,"[119, 129]",random
IEEE118,23411,2,"[152, 154]",random
IEEE118,7649,2,"[129, 151]",random
IEEE118,22015,2,"[45, 144]",random
IEEE118,12495,2,"[22, 107]",random
IEEE118,25097,1,[124],random
IEEE118,22094,2,"[26, 139]",random
IEEE118,1995,1,[137],random
IEEE118,14539,2,"[35, 92]",random
